size,kernel_creation,mem_management,gpu_computation,cpu_iterative,cpu_pythonic
1000,0.25098666548728943,0.0591893345117569,0.03583999971548716,0.36652882893880206,0.008503595987955729
5000,0.23043200001120567,0.060975998640060425,0.03174399957060814,1.8396377563476562,0.012874603271484375
25000,0.22920800372958183,0.10331199457868934,0.02756799990311265,9.10872220993042,0.015079975128173828
125000,0.24640800058841705,0.25528001482598484,0.011608000146225095,45.074462890625,0.07200241088867188
625000,0.4416799917817116,1.6549999830313027,0.012535999994724989,226.56846046447754,0.2696514129638672
3125000,0.6256159916520119,5.916400192305446,0.040248000994324684,1146.1710333824158,3.072977066040039
6250000,0.6548799946904182,6.731192032806575,0.06886400002986193,2283.0899953842163,5.0397515296936035
12500000,0.6476320177316666,18.78219241835177,0.10767999850213528,4656.692028045654,12.917101383209229
