***************************************************************************************************** 
* WARNING: The 2022 software stack is deprecated. Please consider switching to
the latest 2024 * 
* software stack, or the older 2023 software stack. * 
* * 
* If you have any question, please contact us via
http://servicedesk.surfsara.nl. * 
***************************************************************************************************** 
OpenMP parallelism
Running with OMP_NUM_THREADS = 128
CPUS:  128
Starting the program...

Iteration 1105; Population 607
Iteration 1106; Population 626
Iteration 1107; Population 611
Iteration 1108; Population 645
Iteration 1109; Population 607
Iteration 1110; Population 606
Iteration 1111; Population 624
Iteration 1112; Population 661
Iteration 1113; Population 634
Iteration 1114; Population 645
Iteration 1115; Population 653
Iteration 1116; Population 655
Iteration 1117; Population 674
Iteration 1118; Population 654
Iteration 1119; Population 658
Iteration 1120; Population 645
Iteration 1121; Population 634
Iteration 1122; Population 616
Iteration 1123; Population 595
Iteration 1124; Population 607
Iteration 1125; Population 605
Iteration 1126; Population 609
Iteration 1127; Population 610
Iteration 1128; Population 622
Iteration 1129; Population 652
Iteration 1130; Population 656
Iteration 1131; Population 637
Iteration 1132; Population 650
Iteration 1133; Population 664
Iteration 1134; Population 645
Iteration 1135; Population 655
Iteration 1136; Population 658
Iteration 1137; Population 689
Iteration 1138; Population 615
Iteration 1139; Population 650
Iteration 1140; Population 630
Iteration 1141; Population 667
Iteration 1142; Population 630
Iteration 1143; Population 645
Iteration 1144; Population 612
Iteration 1145; Population 632
Iteration 1146; Population 651
Iteration 1147; Population 666
Iteration 1148; Population 666
Iteration 1149; Population 654
Iteration 1150; Population 680
Iteration 1151; Population 654
Iteration 1152; Population 699
Iteration 1153; Population 689
Iteration 1154; Population 699
Iteration 1155; Population 667
Iteration 1156; Population 688
Iteration 1157; Population 690
Iteration 1158; Population 697
Iteration 1159; Population 699
Iteration 1160; Population 693
Iteration 1161; Population 718
Iteration 1162; Population 713
Iteration 1163; Population 742
Iteration 1164; Population 741
Iteration 1165; Population 777
Iteration 1166; Population 775
Iteration 1167; Population 778
Iteration 1168; Population 786
Iteration 1169; Population 786
Iteration 1170; Population 765
Iteration 1171; Population 780
Iteration 1172; Population 766
Iteration 1173; Population 765
Iteration 1174; Population 803
Iteration 1175; Population 787
Iteration 1176; Population 819
Iteration 1177; Population 781
Iteration 1178; Population 825
Iteration 1179; Population 826
Iteration 1180; Population 850
Iteration 1181; Population 857
Iteration 1182; Population 849
Iteration 1183; Population 868
Iteration 1184; Population 874
Iteration 1185; Population 921
Iteration 1186; Population 862
Iteration 1187; Population 854
Iteration 1188; Population 880
Iteration 1189; Population 870
Iteration 1190; Population 880
Iteration 1191; Population 883
Iteration 1192; Population 906
Iteration 1193; Population 837
Iteration 1194; Population 851
Iteration 1195; Population 804
Iteration 1196; Population 838
Iteration 1197; Population 826
Iteration 1198; Population 829
Iteration 1199; Population 819
Iteration 1200; Population 821
Iteration 1201; Population 817
Iteration 1202; Population 835
Iteration 1203; Population 795
Iteration 1204; Population 805
Iteration 1205; Population 770
Iteration 1206; Population 798
Iteration 1207; Population 775
Iteration 1208; Population 826
Iteration 1209; Population 776
Iteration 1210; Population 833
Iteration 1211; Population 809
Iteration 1212; Population 823
Iteration 1213; Population 846
Iteration 1214; Population 842
Iteration 1215; Population 864
Iteration 1216; Population 865
Iteration 1217; Population 834
Iteration 1218; Population 812
Iteration 1219; Population 811
Iteration 1220; Population 789
Iteration 1221; Population 740
Iteration 1222; Population 755
Iteration 1223; Population 757
Iteration 1224; Population 733
Iteration 1225; Population 748
Iteration 1226; Population 764
Iteration 1227; Population 761
Iteration 1228; Population 769
Iteration 1229; Population 770
Iteration 1230; Population 774
Iteration 1231; Population 755
Iteration 1232; Population 735
Iteration 1233; Population 757
Iteration 1234; Population 715
Iteration 1235; Population 755
Iteration 1236; Population 732
Iteration 1237; Population 760
Iteration 1238; Population 765
Iteration 1239; Population 759
Iteration 1240; Population 782
Iteration 1241; Population 765
Iteration 1242; Population 790
Iteration 1243; Population 772
Iteration 1244; Population 785
Iteration 1245; Population 779
Iteration 1246; Population 791
Iteration 1247; Population 755
Iteration 1248; Population 790
Iteration 1249; Population 800
Iteration 1250; Population 794
Iteration 1251; Population 792
Iteration 1252; Population 766
Iteration 1253; Population 765
Iteration 1254; Population 793
Iteration 1255; Population 766
Iteration 1256; Population 804
Iteration 1257; Population 808
Iteration 1258; Population 817
Iteration 1259; Population 825
Iteration 1260; Population 821
Iteration 1261; Population 812
Iteration 1262; Population 827
Iteration 1263; Population 826
Iteration 1264; Population 837
Iteration 1265; Population 831
Iteration 1266; Population 840
Iteration 1267; Population 823
Iteration 1268; Population 812
Iteration 1269; Population 853
Iteration 1270; Population 813
Iteration 1271; Population 789
Iteration 1272; Population 788
Iteration 1273; Population 779
Iteration 1274; Population 818
Iteration 1275; Population 802
Iteration 1276; Population 806
Iteration 1277; Population 781
Iteration 1278; Population 756
Iteration 1279; Population 785
Iteration 1280; Population 778
Iteration 1281; Population 801
Iteration 1282; Population 736
Iteration 1283; Population 760
Iteration 1284; Population 744
Iteration 1285; Population 767
Iteration 1286; Population 761
Iteration 1287; Population 772
Iteration 1288; Population 756
Iteration 1289; Population 734
Iteration 1290; Population 753
Iteration 1291; Population 731
Iteration 1292; Population 756
Iteration 1293; Population 744
Iteration 1294; Population 789
Iteration 1295; Population 748
Iteration 1296; Population 784
Iteration 1297; Population 772
Iteration 1298; Population 767
Iteration 1299; Population 775
Iteration 1300; Population 779
Iteration 1301; Population 798
Iteration 1302; Population 784
Iteration 1303; Population 812
Iteration 1304; Population 830
Iteration 1305; Population 827
Iteration 1306; Population 847
Iteration 1307; Population 839
Iteration 1308; Population 823
Iteration 1309; Population 816
Iteration 1310; Population 815
Iteration 1311; Population 835
Iteration 1312; Population 839
Iteration 1313; Population 842
Iteration 1314; Population 818
Iteration 1315; Population 860
Iteration 1316; Population 827
Iteration 1317; Population 793
Iteration 1318; Population 781
Iteration 1319; Population 760
Iteration 1320; Population 781
Iteration 1321; Population 769
Iteration 1322; Population 803
Iteration 1323; Population 822
Iteration 1324; Population 820
Iteration 1325; Population 859
Iteration 1326; Population 866
Iteration 1327; Population 851
Iteration 1328; Population 853
Iteration 1329; Population 852
Iteration 1330; Population 832
Iteration 1331; Population 845
Iteration 1332; Population 852
Iteration 1333; Population 893
Iteration 1334; Population 890
Iteration 1335; Population 902
Iteration 1336; Population 877
Iteration 1337; Population 924
Iteration 1338; Population 894
Iteration 1339; Population 913
Iteration 1340; Population 883
Iteration 1341; Population 870
Iteration 1342; Population 858
Iteration 1343; Population 874
Iteration 1344; Population 851
Iteration 1345; Population 855
Iteration 1346; Population 887
Iteration 1347; Population 844
Iteration 1348; Population 854
Iteration 1349; Population 841
Iteration 1350; Population 843
Iteration 1351; Population 842
Iteration 1352; Population 849
Iteration 1353; Population 855
Iteration 1354; Population 858
Iteration 1355; Population 849
Iteration 1356; Population 819
Iteration 1357; Population 829
Iteration 1358; Population 809
Iteration 1359; Population 822
Iteration 1360; Population 811
Iteration 1361; Population 809
Iteration 1362; Population 769
Iteration 1363; Population 773
Iteration 1364; Population 763
Iteration 1365; Population 756
Iteration 1366; Population 784
Iteration 1367; Population 753
Iteration 1368; Population 790
Iteration 1369; Population 772
Iteration 1370; Population 766
Iteration 1371; Population 801
Iteration 1372; Population 760
Iteration 1373; Population 751
Iteration 1374; Population 732
Iteration 1375; Population 769
Iteration 1376; Population 727
Iteration 1377; Population 736
Iteration 1378; Population 706
Iteration 1379; Population 741
Iteration 1380; Population 726
Iteration 1381; Population 766
Iteration 1382; Population 747
Iteration 1383; Population 760
Iteration 1384; Population 760
Iteration 1385; Population 767
Iteration 1386; Population 803
Iteration 1387; Population 830
Iteration 1388; Population 811
Iteration 1389; Population 851
Iteration 1390; Population 871
Iteration 1391; Population 899
Iteration 1392; Population 879
Iteration 1393; Population 911
Iteration 1394; Population 883
Iteration 1395; Population 901
Iteration 1396; Population 895
Iteration 1397; Population 867
Iteration 1398; Population 877
Iteration 1399; Population 871
Iteration 1400; Population 847
Iteration 1401; Population 829
Iteration 1402; Population 827
Iteration 1403; Population 841
Iteration 1404; Population 906
Iteration 1405; Population 900
Iteration 1406; Population 880
Iteration 1407; Population 885
Iteration 1408; Population 930
Iteration 1409; Population 880
Iteration 1410; Population 874
Iteration 1411; Population 860
Iteration 1412; Population 884
Iteration 1413; Population 876
Iteration 1414; Population 864
Iteration 1415; Population 891
Iteration 1416; Population 876
Iteration 1417; Population 829
Iteration 1418; Population 888
Iteration 1419; Population 852
Iteration 1420; Population 844
Iteration 1421; Population 851
Iteration 1422; Population 828
Iteration 1423; Population 846
Iteration 1424; Population 862
Iteration 1425; Population 906
Iteration 1426; Population 845
Iteration 1427; Population 839
Iteration 1428; Population 844
Iteration 1429; Population 843
Iteration 1430; Population 826
Iteration 1431; Population 835
Iteration 1432; Population 836
Iteration 1433; Population 833
Iteration 1434; Population 824
Iteration 1435; Population 794
Iteration 1436; Population 769
Iteration 1437; Population 761
Iteration 1438; Population 794
Iteration 1439; Population 789
Iteration 1440; Population 795
Iteration 1441; Population 798
Iteration 1442; Population 804
Iteration 1443; Population 832
Iteration 1444; Population 798
Iteration 1445; Population 779
Iteration 1446; Population 785
Iteration 1447; Population 790
Iteration 1448; Population 796
Iteration 1449; Population 772
Iteration 1450; Population 764
Iteration 1451; Population 803
Iteration 1452; Population 790
Iteration 1453; Population 806
Iteration 1454; Population 820
Iteration 1455; Population 816
Iteration 1456; Population 835
Iteration 1457; Population 831
Iteration 1458; Population 826
Iteration 1459; Population 815
Iteration 1460; Population 826
Iteration 1461; Population 846
Iteration 1462; Population 841
Iteration 1463; Population 837
Iteration 1464; Population 850
Iteration 1465; Population 827
Iteration 1466; Population 834
Iteration 1467; Population 827
Iteration 1468; Population 800
Iteration 1469; Population 770
Iteration 1470; Population 793
Iteration 1471; Population 805
Iteration 1472; Population 814
Iteration 1473; Population 806
Iteration 1474; Population 800
Iteration 1475; Population 793
Iteration 1476; Population 778
Iteration 1477; Population 785
Iteration 1478; Population 776
Iteration 1479; Population 776
Iteration 1480; Population 782
Iteration 1481; Population 782
Iteration 1482; Population 773
Iteration 1483; Population 771
Iteration 1484; Population 808
Iteration 1485; Population 792
Iteration 1486; Population 807
Iteration 1487; Population 804
Iteration 1488; Population 800
Iteration 1489; Population 809
Iteration 1490; Population 799
Iteration 1491; Population 792
Iteration 1492; Population 769
Iteration 1493; Population 787
Iteration 1494; Population 750
Iteration 1495; Population 755
Iteration 1496; Population 780
Iteration 1497; Population 758
Iteration 1498; Population 805
Iteration 1499; Population 773
Iteration 1500; Population 763
Iteration 1501; Population 778
Iteration 1502; Population 773
Iteration 1503; Population 769
Iteration 1504; Population 761
Iteration 1505; Population 770
Iteration 1506; Population 722
Iteration 1507; Population 751
Iteration 1508; Population 740
Iteration 1509; Population 747
Iteration 1510; Population 759
Iteration 1511; Population 752
Iteration 1512; Population 776
Iteration 1513; Population 754
Iteration 1514; Population 742
Iteration 1515; Population 748
Iteration 1516; Population 753
Iteration 1517; Population 786
Iteration 1518; Population 775
Iteration 1519; Population 775
Iteration 1520; Population 774
Iteration 1521; Population 790
Iteration 1522; Population 787
Iteration 1523; Population 797
Iteration 1524; Population 795
Iteration 1525; Population 810
Iteration 1526; Population 821
Iteration 1527; Population 774
Iteration 1528; Population 794
Iteration 1529; Population 822
Iteration 1530; Population 841
Iteration 1531; Population 837
Iteration 1532; Population 847
Iteration 1533; Population 833
Iteration 1534; Population 871
Iteration 1535; Population 847
Iteration 1536; Population 860
Iteration 1537; Population 880
Iteration 1538; Population 895
Iteration 1539; Population 894
Iteration 1540; Population 910
Iteration 1541; Population 917
Iteration 1542; Population 887
Iteration 1543; Population 883
Iteration 1544; Population 885
Iteration 1545; Population 891
Iteration 1546; Population 897
Iteration 1547; Population 914
Iteration 1548; Population 941
Iteration 1549; Population 922
Iteration 1550; Population 932
Iteration 1551; Population 901
Iteration 1552; Population 935
Iteration 1553; Population 896
Iteration 1554; Population 905
Iteration 1555; Population 860
Iteration 1556; Population 864
Iteration 1557; Population 879
Iteration 1558; Population 886
Iteration 1559; Population 869
Iteration 1560; Population 880
Iteration 1561; Population 874
Iteration 1562; Population 892
Iteration 1563; Population 909
Iteration 1564; Population 910
Iteration 1565; Population 928
Iteration 1566; Population 923
Iteration 1567; Population 931
Iteration 1568; Population 919
Iteration 1569; Population 925
Iteration 1570; Population 914
Iteration 1571; Population 906
Iteration 1572; Population 924
Iteration 1573; Population 949
Iteration 1574; Population 948
Iteration 1575; Population 974
Iteration 1576; Population 980
Iteration 1577; Population 950
Iteration 1578; Population 926
Iteration 1579; Population 931
Iteration 1580; Population 941
Iteration 1581; Population 932
Iteration 1582; Population 949
Iteration 1583; Population 938
Iteration 1584; Population 968
Iteration 1585; Population 964
Iteration 1586; Population 977
Iteration 1587; Population 969
Iteration 1588; Population 964
Iteration 1589; Population 961
Iteration 1590; Population 972
Iteration 1591; Population 988
Iteration 1592; Population 992
Iteration 1593; Population 945
Iteration 1594; Population 976
Iteration 1595; Population 993
Iteration 1596; Population 1003
Iteration 1597; Population 979
Iteration 1598; Population 980
Iteration 1599; Population 963
Iteration 1600; Population 977
Iteration 1601; Population 975
Iteration 1602; Population 977
Iteration 1603; Population 997
Iteration 1604; Population 1020
Iteration 1605; Population 1023
Iteration 1606; Population 1016
Iteration 1607; Population 1008
Iteration 1608; Population 1042
Iteration 1609; Population 1003
Iteration 1610; Population 981
Iteration 1611; Population 988
Iteration 1612; Population 950
Iteration 1613; Population 940
Iteration 1614; Population 930
Iteration 1615; Population 889
Iteration 1616; Population 877
Iteration 1617; Population 883
Iteration 1618; Population 871
Iteration 1619; Population 885
Iteration 1620; Population 909
Iteration 1621; Population 924
Iteration 1622; Population 918
Iteration 1623; Population 924
Iteration 1624; Population 956
Iteration 1625; Population 947
Iteration 1626; Population 979
Iteration 1627; Population 948
Iteration 1628; Population 980
Iteration 1629; Population 930
Iteration 1630; Population 959
Iteration 1631; Population 938
Iteration 1632; Population 947
Iteration 1633; Population 944
Iteration 1634; Population 929
Iteration 1635; Population 921
Iteration 1636; Population 961
Iteration 1637; Population 931
Iteration 1638; Population 933
Iteration 1639; Population 923
Iteration 1640; Population 966
Iteration 1641; Population 944
Iteration 1642; Population 956
Iteration 1643; Population 960
Iteration 1644; Population 960
Iteration 1645; Population 946
Iteration 1646; Population 981
Iteration 1647; Population 960
Iteration 1648; Population 968
Iteration 1649; Population 964
Iteration 1650; Population 934
Iteration 1651; Population 918
Iteration 1652; Population 902
Iteration 1653; Population 895
Iteration 1654; Population 886
Iteration 1655; Population 917
Iteration 1656; Population 927
Iteration 1657; Population 938
Iteration 1658; Population 895
Iteration 1659; Population 917
Iteration 1660; Population 901
Iteration 1661; Population 952
Iteration 1662; Population 928
Iteration 1663; Population 968
Iteration 1664; Population 951
Iteration 1665; Population 995
Iteration 1666; Population 1002
Iteration 1667; Population 1035
Iteration 1668; Population 998
Iteration 1669; Population 1011
Iteration 1670; Population 1014
Iteration 1671; Population 1021
Iteration 1672; Population 1020
Iteration 1673; Population 1021
Iteration 1674; Population 1006
Iteration 1675; Population 987
Iteration 1676; Population 965
Iteration 1677; Population 961
Iteration 1678; Population 964
Iteration 1679; Population 978
Iteration 1680; Population 1022
Iteration 1681; Population 993
Iteration 1682; Population 1044
Iteration 1683; Population 1019
Iteration 1684; Population 1046
Iteration 1685; Population 1045
Iteration 1686; Population 1025
Iteration 1687; Population 1020
Iteration 1688; Population 1009
Iteration 1689; Population 1018
Iteration 1690; Population 998
Iteration 1691; Population 1010
Iteration 1692; Population 992
Iteration 1693; Population 997
Iteration 1694; Population 1014
Iteration 1695; Population 996
Iteration 1696; Population 1010
Iteration 1697; Population 981
Iteration 1698; Population 959
Iteration 1699; Population 978
Iteration 1700; Population 921
Iteration 1701; Population 942
Iteration 1702; Population 933
Iteration 1703; Population 904
Iteration 1704; Population 921
Iteration 1705; Population 926
Iteration 1706; Population 922
Iteration 1707; Population 929
Iteration 1708; Population 939
Iteration 1709; Population 962
Iteration 1710; Population 932
Iteration 1711; Population 944
Iteration 1712; Population 936
Iteration 1713; Population 932
Iteration 1714; Population 907
Iteration 1715; Population 935
Iteration 1716; Population 942
Iteration 1717; Population 960
Iteration 1718; Population 966
Iteration 1719; Population 950
Iteration 1720; Population 960
Iteration 1721; Population 956
Iteration 1722; Population 960
Iteration 1723; Population 964
Iteration 1724; Population 964
Iteration 1725; Population 967
Iteration 1726; Population 960
Iteration 1727; Population 981
Iteration 1728; Population 958
Iteration 1729; Population 1018
Iteration 1730; Population 990
Iteration 1731; Population 1018
Iteration 1732; Population 1029
Iteration 1733; Population 1024
Iteration 1734; Population 1039
Iteration 1735; Population 1042
Iteration 1736; Population 1032
Iteration 1737; Population 1070
Iteration 1738; Population 1044
Iteration 1739; Population 1046
Iteration 1740; Population 1080
Iteration 1741; Population 1078
Iteration 1742; Population 1091
Iteration 1743; Population 1116
Iteration 1744; Population 1120
Iteration 1745; Population 1127
Iteration 1746; Population 1112
Iteration 1747; Population 1119
Iteration 1748; Population 1071
Iteration 1749; Population 1077
Iteration 1750; Population 1043
Iteration 1751; Population 1023
Iteration 1752; Population 1036
Iteration 1753; Population 1076
Iteration 1754; Population 1070
Iteration 1755; Population 1108
Iteration 1756; Population 1139
Iteration 1757; Population 1156
Iteration 1758; Population 1112
Iteration 1759; Population 1114
Iteration 1760; Population 1110
Iteration 1761; Population 1130
Iteration 1762; Population 1132
Iteration 1763; Population 1130
Iteration 1764; Population 1094
Iteration 1765; Population 1116
Iteration 1766; Population 1105
Iteration 1767; Population 1115
Iteration 1768; Population 1112
Iteration 1769; Population 1127
Iteration 1770; Population 1093
Iteration 1771; Population 1086
Iteration 1772; Population 1073
Iteration 1773; Population 1066
Iteration 1774; Population 1111
Iteration 1775; Population 1099
Iteration 1776; Population 1087
Iteration 1777; Population 1087
Iteration 1778; Population 1081
Iteration 1779; Population 1083
Iteration 1780; Population 1126
Iteration 1781; Population 1039
Iteration 1782; Population 1084
Iteration 1783; Population 1062
Iteration 1784; Population 1099
Iteration 1785; Population 1044
Iteration 1786; Population 1079
Iteration 1787; Population 1059
Iteration 1788; Population 1079
Iteration 1789; Population 1088
Iteration 1790; Population 1077
Iteration 1791; Population 1035
Iteration 1792; Population 1039
Iteration 1793; Population 1046
Iteration 1794; Population 999
Iteration 1795; Population 1024
Iteration 1796; Population 1033
Iteration 1797; Population 1006
Iteration 1798; Population 998
Iteration 1799; Population 1001
Iteration 1800; Population 997
Iteration 1801; Population 989
Iteration 1802; Population 989
Iteration 1803; Population 986
Iteration 1804; Population 981
Iteration 1805; Population 997
Iteration 1806; Population 947
Iteration 1807; Population 965
Iteration 1808; Population 950
Iteration 1809; Population 960
Iteration 1810; Population 923
Iteration 1811; Population 938
Iteration 1812; Population 967
Iteration 1813; Population 995
Iteration 1814; Population 978
Iteration 1815; Population 995
Iteration 1816; Population 987
Iteration 1817; Population 968
Iteration 1818; Population 976
Iteration 1819; Population 936
Iteration 1820; Population 981
Iteration 1821; Population 958
Iteration 1822; Population 970
Iteration 1823; Population 957
Iteration 1824; Population 957
Iteration 1825; Population 966
Iteration 1826; Population 966
Iteration 1827; Population 981
Iteration 1828; Population 973
Iteration 1829; Population 980
Iteration 1830; Population 963
Iteration 1831; Population 967
Iteration 1832; Population 931
Iteration 1833; Population 938
Iteration 1834; Population 910
Iteration 1835; Population 918
Iteration 1836; Population 920
Iteration 1837; Population 926
Iteration 1838; Population 938
Iteration 1839; Population 965
Iteration 1840; Population 955
Iteration 1841; Population 952
Iteration 1842; Population 915
Iteration 1843; Population 943
Iteration 1844; Population 925
Iteration 1845; Population 935
Iteration 1846; Population 942
Iteration 1847; Population 925
Iteration 1848; Population 924
Iteration 1849; Population 945
Iteration 1850; Population 974
Iteration 1851; Population 957
Iteration 1852; Population 970
Iteration 1853; Population 965
Iteration 1854; Population 955
Iteration 1855; Population 998
Iteration 1856; Population 958
Iteration 1857; Population 959
Iteration 1858; Population 930
Iteration 1859; Population 943
Iteration 1860; Population 955
Iteration 1861; Population 969
Iteration 1862; Population 979
Iteration 1863; Population 974
Iteration 1864; Population 1021
Iteration 1865; Population 971
Iteration 1866; Population 965
Iteration 1867; Population 986
Iteration 1868; Population 986
Iteration 1869; Population 980
Iteration 1870; Population 994
Iteration 1871; Population 973
Iteration 1872; Population 980
Iteration 1873; Population 984
Iteration 1874; Population 957
Iteration 1875; Population 955
Iteration 1876; Population 941
Iteration 1877; Population 954
Iteration 1878; Population 935
Iteration 1879; Population 962
Iteration 1880; Population 984
Iteration 1881; Population 996
Iteration 1882; Population 1001
Iteration 1883; Population 1011
Iteration 1884; Population 971
Iteration 1885; Population 992
Iteration 1886; Population 970
Iteration 1887; Population 964
Iteration 1888; Population 972
Iteration 1889; Population 947
Iteration 1890; Population 941
Iteration 1891; Population 947
Iteration 1892; Population 954
Iteration 1893; Population 953
Iteration 1894; Population 953
Iteration 1895; Population 968
Iteration 1896; Population 948
Iteration 1897; Population 947
Iteration 1898; Population 968
Iteration 1899; Population 976
Iteration 1900; Population 974
Iteration 1901; Population 990
Iteration 1902; Population 1020
Iteration 1903; Population 989
Iteration 1904; Population 1002
Iteration 1905; Population 1010
Iteration 1906; Population 995
Iteration 1907; Population 1010
Iteration 1908; Population 1021
Iteration 1909; Population 1036
Iteration 1910; Population 1045
Iteration 1911; Population 1018
Iteration 1912; Population 1066
Iteration 1913; Population 1050
Iteration 1914; Population 1111
Iteration 1915; Population 1084
Iteration 1916; Population 1144
Iteration 1917; Population 1076
Iteration 1918; Population 1133
Iteration 1919; Population 1102
Iteration 1920; Population 1111
Iteration 1921; Population 1133
Iteration 1922; Population 1166
Iteration 1923; Population 1159
Iteration 1924; Population 1176
Iteration 1925; Population 1150
Iteration 1926; Population 1200
Iteration 1927; Population 1192
Iteration 1928; Population 1216
Iteration 1929; Population 1212
Iteration 1930; Population 1227
Iteration 1931; Population 1227
Iteration 1932; Population 1208
Iteration 1933; Population 1209
Iteration 1934; Population 1221
Iteration 1935; Population 1173
Iteration 1936; Population 1212
Iteration 1937; Population 1217
Iteration 1938; Population 1197
Iteration 1939; Population 1205
Iteration 1940; Population 1176
Iteration 1941; Population 1214
Iteration 1942; Population 1194
Iteration 1943; Population 1227
Iteration 1944; Population 1231
Iteration 1945; Population 1196
Iteration 1946; Population 1236
Iteration 1947; Population 1248
Iteration 1948; Population 1228
Iteration 1949; Population 1236
Iteration 1950; Population 1201
Iteration 1951; Population 1203
Iteration 1952; Population 1177
Iteration 1953; Population 1155
Iteration 1954; Population 1189
Iteration 1955; Population 1171
Iteration 1956; Population 1214
Iteration 1957; Population 1203
Iteration 1958; Population 1172
Iteration 1959; Population 1162
Iteration 1960; Population 1195
Iteration 1961; Population 1164
Iteration 1962; Population 1172
Iteration 1963; Population 1161
Iteration 1964; Population 1163
Iteration 1965; Population 1138
Iteration 1966; Population 1158
Iteration 1967; Population 1124
Iteration 1968; Population 1179
Iteration 1969; Population 1172
Iteration 1970; Population 1195
Iteration 1971; Population 1210
Iteration 1972; Population 1216
Iteration 1973; Population 1175
Iteration 1974; Population 1196
Iteration 1975; Population 1172
Iteration 1976; Population 1197
Iteration 1977; Population 1133
Iteration 1978; Population 1149
Iteration 1979; Population 1138
Iteration 1980; Population 1177
Iteration 1981; Population 1162
Iteration 1982; Population 1190
Iteration 1983; Population 1169
Iteration 1984; Population 1186
Iteration 1985; Population 1181
Iteration 1986; Population 1177
Iteration 1987; Population 1153
Iteration 1988; Population 1134
Iteration 1989; Population 1141
Iteration 1990; Population 1104
Iteration 1991; Population 1100
Iteration 1992; Population 1106
Iteration 1993; Population 1123
Iteration 1994; Population 1144
Iteration 1995; Population 1152
Iteration 1996; Population 1167
Iteration 1997; Population 1184
Iteration 1998; Population 1210
Iteration 1999; Population 1156
Iteration 2000; Population 1166
Iteration 2001; Population 1146
Iteration 2002; Population 1116
Iteration 2003; Population 1149
Iteration 2004; Population 1140
Iteration 2005; Population 1194
Iteration 2006; Population 1169
Iteration 2007; Population 1172
Iteration 2008; Population 1191
Iteration 2009; Population 1179
Iteration 2010; Population 1214
Iteration 2011; Population 1167
Iteration 2012; Population 1241
Iteration 2013; Population 1178
Iteration 2014; Population 1194
Iteration 2015; Population 1193
Iteration 2016; Population 1192
Iteration 2017; Population 1204
Iteration 2018; Population 1207
Iteration 2019; Population 1245
Iteration 2020; Population 1212
Iteration 2021; Population 1227
Iteration 2022; Population 1220
Iteration 2023; Population 1258
Iteration 2024; Population 1286
Iteration 2025; Population 1323
Iteration 2026; Population 1324
Iteration 2027; Population 1357
Iteration 2028; Population 1372
Iteration 2029; Population 1349
Iteration 2030; Population 1383
Iteration 2031; Population 1342
Iteration 2032; Population 1397
Iteration 2033; Population 1361
Iteration 2034; Population 1352
Iteration 2035; Population 1368
Iteration 2036; Population 1338
Iteration 2037; Population 1308
Iteration 2038; Population 1319
Iteration 2039; Population 1333
Iteration 2040; Population 1293
Iteration 2041; Population 1287
Iteration 2042; Population 1292
Iteration 2043; Population 1311
Iteration 2044; Population 1321
Iteration 2045; Population 1346
Iteration 2046; Population 1331
Iteration 2047; Population 1369
Iteration 2048; Population 1313
Iteration 2049; Population 1359
Iteration 2050; Population 1343
Iteration 2051; Population 1400
Iteration 2052; Population 1325
Iteration 2053; Population 1350
Iteration 2054; Population 1368
Iteration 2055; Population 1381
Iteration 2056; Population 1389
Iteration 2057; Population 1395
Iteration 2058; Population 1386
Iteration 2059; Population 1374
Iteration 2060; Population 1333
Iteration 2061; Population 1345
Iteration 2062; Population 1335
Iteration 2063; Population 1339
Iteration 2064; Population 1318
Iteration 2065; Population 1282
Iteration 2066; Population 1322
Iteration 2067; Population 1287
Iteration 2068; Population 1308
Iteration 2069; Population 1326
Iteration 2070; Population 1357
Iteration 2071; Population 1355
Iteration 2072; Population 1376
Iteration 2073; Population 1360
Iteration 2074; Population 1341
Iteration 2075; Population 1347
Iteration 2076; Population 1347
Iteration 2077; Population 1347
Iteration 2078; Population 1325
Iteration 2079; Population 1275
Iteration 2080; Population 1259
Iteration 2081; Population 1226
Iteration 2082; Population 1218
Iteration 2083; Population 1232
Iteration 2084; Population 1207
Iteration 2085; Population 1216
Iteration 2086; Population 1174
Iteration 2087; Population 1165
Iteration 2088; Population 1161
Iteration 2089; Population 1198
Iteration 2090; Population 1187
Iteration 2091; Population 1196
Iteration 2092; Population 1228
Iteration 2093; Population 1248
Iteration 2094; Population 1190
Iteration 2095; Population 1212
Iteration 2096; Population 1226
Iteration 2097; Population 1217
Iteration 2098; Population 1212
Iteration 2099; Population 1245
Iteration 2100; Population 1258
Iteration 2101; Population 1264
Iteration 2102; Population 1254
Iteration 2103; Population 1230
Iteration 2104; Population 1228
Iteration 2105; Population 1222
Iteration 2106; Population 1227
Iteration 2107; Population 1205
Iteration 2108; Population 1190
Iteration 2109; Population 1190
Iteration 2110; Population 1197
Iteration 2111; Population 1196
Iteration 2112; Population 1196
Iteration 2113; Population 1222
Iteration 2114; Population 1184
Iteration 2115; Population 1243
Iteration 2116; Population 1219
Iteration 2117; Population 1200
Iteration 2118; Population 1227
Iteration 2119; Population 1234
Iteration 2120; Population 1240
Iteration 2121; Population 1271
Iteration 2122; Population 1297
Iteration 2123; Population 1270
Iteration 2124; Population 1267
Iteration 2125; Population 1269
Iteration 2126; Population 1272
Iteration 2127; Population 1307
Iteration 2128; Population 1289
Iteration 2129; Population 1318
Iteration 2130; Population 1273
Iteration 2131; Population 1292
Iteration 2132; Population 1289
Iteration 2133; Population 1274
Iteration 2134; Population 1297
Iteration 2135; Population 1273
Iteration 2136; Population 1305
Iteration 2137; Population 1291
Iteration 2138; Population 1373
Iteration 2139; Population 1315
Iteration 2140; Population 1320
Iteration 2141; Population 1323
Iteration 2142; Population 1307
